T/K,lnhc,IL,Normalized SMILES,RANDOM,hc
311.33,5.962550537,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3537,388.6
313.28,5.964863865,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3538,389.4999999
315.22,5.967171855,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3539,390.4000002
317.16,5.969730055,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3540,391.4
319.11,5.971771914,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3541,392.2000001
321.05,5.974318388,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3542,393.1999999
322.99,5.976350909,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3543,393.9999999
324.93,5.978885765,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3544,395
326.88,5.981161654,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3545,395.9
328.82,5.98368436,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3546,396.9000001
330.77,5.985697952,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3547,397.6999999
332.71,5.987707498,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3548,398.4999999
334.66,5.990714266,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3549,399.7000001
336.6,5.992713767,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3550,400.5000002
338.54,5.994958436,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3551,401.3999999
340.49,5.998191868,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3552,402.7000001
342.43,6.000176488,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3553,403.5000001
344.38,6.002404487,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3554,404.3999999
346.32,6.00561397,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3555,405.6999999
348.27,6.008075813,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3556,406.7
350.21,6.010776858,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3557,407.7999999
352.15,6.013226039,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3558,408.8
354.1,6.015425185,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3559,409.7000002
356.04,6.018106478,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3560,410.8
357.98,6.020780601,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3561,411.8999998
359.92,6.022963214,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3562,412.7999999
361.86,6.025624399,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3563,413.9000001
363.8,6.028037527,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3564,414.8999999
365.75,6.030444847,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3565,415.9000001
367.69,6.03260649,3,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3566,416.7999998
286.15,5.877735782,14,CCCC(=O)[O-].C[NH2+]CCO,3567,357.0000001
287.15,5.880532986,14,CCCC(=O)[O-].C[NH2+]CCO,3568,357.9999999
288.15,5.877735782,14,CCCC(=O)[O-].C[NH2+]CCO,3569,357.0000001
290.15,5.883322388,14,CCCC(=O)[O-].C[NH2+]CCO,3570,358.9999998
291.15,5.888877958,14,CCCC(=O)[O-].C[NH2+]CCO,3571,360.9999999
292.15,5.877735782,14,CCCC(=O)[O-].C[NH2+]CCO,3572,357.0000001
293.15,5.883322388,14,CCCC(=O)[O-].C[NH2+]CCO,3573,358.9999998
294.15,5.886104031,14,CCCC(=O)[O-].C[NH2+]CCO,3574,359.9999998
294.15,5.888877958,14,CCCC(=O)[O-].C[NH2+]CCO,3575,360.9999999
295.15,5.880532986,14,CCCC(=O)[O-].C[NH2+]CCO,3576,357.9999999
295.15,5.888877958,14,CCCC(=O)[O-].C[NH2+]CCO,3577,360.9999999
296.15,5.877735782,14,CCCC(=O)[O-].C[NH2+]CCO,3578,357.0000001
296.15,5.891644212,14,CCCC(=O)[O-].C[NH2+]CCO,3579,362.0000001
297.15,5.883322388,14,CCCC(=O)[O-].C[NH2+]CCO,3580,358.9999998
297.15,5.894402834,14,CCCC(=O)[O-].C[NH2+]CCO,3581,362.9999999
298.15,5.886104031,14,CCCC(=O)[O-].C[NH2+]CCO,3582,359.9999998
298.15,5.894402834,14,CCCC(=O)[O-].C[NH2+]CCO,3583,362.9999999
299.15,5.888877958,14,CCCC(=O)[O-].C[NH2+]CCO,3584,360.9999999
299.15,5.897153868,14,CCCC(=O)[O-].C[NH2+]CCO,3585,364.0000001
300.15,5.888877958,14,CCCC(=O)[O-].C[NH2+]CCO,3586,360.9999999
300.15,5.899897354,14,CCCC(=O)[O-].C[NH2+]CCO,3587,365.0000002
301.15,5.891644212,14,CCCC(=O)[O-].C[NH2+]CCO,3588,362.0000001
301.15,5.899897354,14,CCCC(=O)[O-].C[NH2+]CCO,3589,365.0000002
302.15,5.891644212,14,CCCC(=O)[O-].C[NH2+]CCO,3590,362.0000001
302.15,5.902633333,14,CCCC(=O)[O-].C[NH2+]CCO,3591,365.9999999
303.15,5.891644212,14,CCCC(=O)[O-].C[NH2+]CCO,3592,362.0000001
303.15,5.902633333,14,CCCC(=O)[O-].C[NH2+]CCO,3593,365.9999999
304.15,5.894402834,14,CCCC(=O)[O-].C[NH2+]CCO,3594,362.9999999
304.15,5.905361848,14,CCCC(=O)[O-].C[NH2+]CCO,3595,367
305.15,5.894402834,14,CCCC(=O)[O-].C[NH2+]CCO,3596,362.9999999
305.15,5.908082938,14,CCCC(=O)[O-].C[NH2+]CCO,3597,367.9999999
306.15,5.897153868,14,CCCC(=O)[O-].C[NH2+]CCO,3598,364.0000001
306.15,5.908082938,14,CCCC(=O)[O-].C[NH2+]CCO,3599,367.9999999
307.15,5.897153868,14,CCCC(=O)[O-].C[NH2+]CCO,3600,364.0000001
307.15,5.908082938,14,CCCC(=O)[O-].C[NH2+]CCO,3601,367.9999999
308.15,5.899897354,14,CCCC(=O)[O-].C[NH2+]CCO,3602,365.0000002
308.15,5.910796644,14,CCCC(=O)[O-].C[NH2+]CCO,3603,369
309.15,5.899897354,14,CCCC(=O)[O-].C[NH2+]CCO,3604,365.0000002
309.15,5.910796644,14,CCCC(=O)[O-].C[NH2+]CCO,3605,369
310.15,5.899897354,14,CCCC(=O)[O-].C[NH2+]CCO,3606,365.0000002
310.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3607,370.0000001
311.15,5.902633333,14,CCCC(=O)[O-].C[NH2+]CCO,3608,365.9999999
311.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3609,370.0000001
312.15,5.902633333,14,CCCC(=O)[O-].C[NH2+]CCO,3610,365.9999999
312.15,5.916202063,14,CCCC(=O)[O-].C[NH2+]CCO,3611,371.0000001
313.15,5.905361848,14,CCCC(=O)[O-].C[NH2+]CCO,3612,367
313.15,5.918893854,14,CCCC(=O)[O-].C[NH2+]CCO,3613,371.9999999
314.15,5.908082938,14,CCCC(=O)[O-].C[NH2+]CCO,3614,367.9999999
314.15,5.918893854,14,CCCC(=O)[O-].C[NH2+]CCO,3615,371.9999999
315.15,5.910796644,14,CCCC(=O)[O-].C[NH2+]CCO,3616,369
315.15,5.92157842,14,CCCC(=O)[O-].C[NH2+]CCO,3617,373.0000001
316.15,5.910796644,14,CCCC(=O)[O-].C[NH2+]CCO,3618,369
316.15,5.924255797,14,CCCC(=O)[O-].C[NH2+]CCO,3619,373.9999998
317.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3620,370.0000001
317.15,5.924255797,14,CCCC(=O)[O-].C[NH2+]CCO,3621,373.9999998
318.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3622,370.0000001
318.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3623,375
319.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3624,370.0000001
319.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3625,375
320.15,5.913503006,14,CCCC(=O)[O-].C[NH2+]CCO,3626,370.0000001
320.15,5.929589143,14,CCCC(=O)[O-].C[NH2+]CCO,3627,375.9999999
321.15,5.916202063,14,CCCC(=O)[O-].C[NH2+]CCO,3628,371.0000001
321.15,5.929589143,14,CCCC(=O)[O-].C[NH2+]CCO,3629,375.9999999
322.15,5.916202063,14,CCCC(=O)[O-].C[NH2+]CCO,3630,371.0000001
322.15,5.932245187,14,CCCC(=O)[O-].C[NH2+]CCO,3631,376.9999998
323.15,5.918893854,14,CCCC(=O)[O-].C[NH2+]CCO,3632,371.9999999
323.15,5.934894196,14,CCCC(=O)[O-].C[NH2+]CCO,3633,378.0000001
324.15,5.918893854,14,CCCC(=O)[O-].C[NH2+]CCO,3634,371.9999999
324.15,5.934894196,14,CCCC(=O)[O-].C[NH2+]CCO,3635,378.0000001
325.15,5.92157842,14,CCCC(=O)[O-].C[NH2+]CCO,3636,373.0000001
325.15,5.937536205,14,CCCC(=O)[O-].C[NH2+]CCO,3637,379
326.15,5.924255797,14,CCCC(=O)[O-].C[NH2+]CCO,3638,373.9999998
326.15,5.937536205,14,CCCC(=O)[O-].C[NH2+]CCO,3639,379
327.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3640,375
327.15,5.940171253,14,CCCC(=O)[O-].C[NH2+]CCO,3641,380.0000001
328.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3642,375
328.15,5.942799375,14,CCCC(=O)[O-].C[NH2+]CCO,3643,381
329.15,5.929589143,14,CCCC(=O)[O-].C[NH2+]CCO,3644,375.9999999
329.15,5.942799375,14,CCCC(=O)[O-].C[NH2+]CCO,3645,381
330.15,5.929589143,14,CCCC(=O)[O-].C[NH2+]CCO,3646,375.9999999
330.15,5.945420609,14,CCCC(=O)[O-].C[NH2+]CCO,3647,382.0000002
331.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3648,375
331.15,5.945420609,14,CCCC(=O)[O-].C[NH2+]CCO,3649,382.0000002
332.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3650,375
332.15,5.948034989,14,CCCC(=O)[O-].C[NH2+]CCO,3651,382.9999999
333.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3652,375
333.15,5.948034989,14,CCCC(=O)[O-].C[NH2+]CCO,3653,382.9999999
334.15,5.926926026,14,CCCC(=O)[O-].C[NH2+]CCO,3654,375
334.15,5.950642553,14,CCCC(=O)[O-].C[NH2+]CCO,3655,384.0000002
335.15,5.929589143,14,CCCC(=O)[O-].C[NH2+]CCO,3656,375.9999999
335.15,5.953243334,14,CCCC(=O)[O-].C[NH2+]CCO,3657,384.9999999
336.15,5.932245187,14,CCCC(=O)[O-].C[NH2+]CCO,3658,376.9999998
212.2,5.559527119,15,CCCn1cc[n+](C)c1.[Br-],3659,259.7000001
214.46,5.557214088,15,CCCn1cc[n+](C)c1.[Br-],3660,259.1000001
215.25,5.557214088,15,CCCn1cc[n+](C)c1.[Br-],3661,259.1000001
216.73,5.560681631,15,CCCn1cc[n+](C)c1.[Br-],3662,260
217.24,5.560681631,15,CCCn1cc[n+](C)c1.[Br-],3663,260
219.01,5.56221891,15,CCCn1cc[n+](C)c1.[Br-],3664,260.3999999
219.24,5.561834812,15,CCCn1cc[n+](C)c1.[Br-],3665,260.3
221.23,5.563370321,15,CCCn1cc[n+](C)c1.[Br-],3666,260.7
221.29,5.56375383,15,CCCn1cc[n+](C)c1.[Br-],3667,260.8
223.23,5.564520407,15,CCCn1cc[n+](C)c1.[Br-],3668,260.9999999
223.57,5.564903476,15,CCCn1cc[n+](C)c1.[Br-],3669,261.1000001
225.24,5.565669173,15,CCCn1cc[n+](C)c1.[Br-],3670,261.3000001
225.86,5.56681662,15,CCCn1cc[n+](C)c1.[Br-],3671,261.6000001
227.24,5.56719881,15,CCCn1cc[n+](C)c1.[Br-],3672,261.7000001
228.15,5.568344504,15,CCCn1cc[n+](C)c1.[Br-],3673,262.0000001
229.25,5.569107571,15,CCCn1cc[n+](C)c1.[Br-],3674,262.1999999
230.44,5.569870057,15,CCCn1cc[n+](C)c1.[Br-],3675,262.4
231.26,5.570631962,15,CCCn1cc[n+](C)c1.[Br-],3676,262.6
232.74,5.572534188,15,CCCn1cc[n+](C)c1.[Br-],3677,263.1
233.27,5.572154032,15,CCCn1cc[n+](C)c1.[Br-],3678,263
235.03,5.574053368,15,CCCn1cc[n+](C)c1.[Br-],3679,263.5
235.28,5.573673789,15,CCCn1cc[n+](C)c1.[Br-],3680,263.3999999
237.29,5.57519124,15,CCCn1cc[n+](C)c1.[Br-],3681,263.7999999
237.33,5.575570244,15,CCCn1cc[n+](C)c1.[Br-],3682,263.9000001
239.3,5.576706392,15,CCCn1cc[n+](C)c1.[Br-],3683,264.2
239.63,5.577463108,15,CCCn1cc[n+](C)c1.[Br-],3684,264.4
241.32,5.578974824,15,CCCn1cc[n+](C)c1.[Br-],3685,264.8
241.93,5.579729826,15,CCCn1cc[n+](C)c1.[Br-],3686,265
243.34,5.580484258,15,CCCn1cc[n+](C)c1.[Br-],3687,265.1999999
244.23,5.581991418,15,CCCn1cc[n+](C)c1.[Br-],3688,265.6000001
245.35,5.581991418,15,CCCn1cc[n+](C)c1.[Br-],3689,265.6000001
246.54,5.583872178,15,CCCn1cc[n+](C)c1.[Br-],3690,266.1
247.37,5.584247906,15,CCCn1cc[n+](C)c1.[Br-],3691,266.2
248.84,5.589119566,15,CCCn1cc[n+](C)c1.[Br-],3692,267.4999999
249.39,5.586124431,15,CCCn1cc[n+](C)c1.[Br-],3693,266.6999999
251.41,5.588371623,15,CCCn1cc[n+](C)c1.[Br-],3694,267.3
253.43,5.590240433,15,CCCn1cc[n+](C)c1.[Br-],3695,267.7999999
255.45,5.592105757,15,CCCn1cc[n+](C)c1.[Br-],3696,268.2999999
257.47,5.593967609,15,CCCn1cc[n+](C)c1.[Br-],3697,268.8000001
259.49,5.596197264,15,CCCn1cc[n+](C)c1.[Br-],3698,269.4
261.52,5.598421959,15,CCCn1cc[n+](C)c1.[Br-],3699,270
261.65,5.599162426,15,CCCn1cc[n+](C)c1.[Br-],3700,270.2000001
263.54,5.600272098,15,CCCn1cc[n+](C)c1.[Br-],3701,270.4999999
263.7,5.599902344,15,CCCn1cc[n+](C)c1.[Br-],3702,270.4
265.56,5.602487757,15,CCCn1cc[n+](C)c1.[Br-],3703,271.1000001
265.73,5.601749749,15,CCCn1cc[n+](C)c1.[Br-],3704,270.9
267.58,5.604698516,15,CCCn1cc[n+](C)c1.[Br-],3705,271.6999999
267.75,5.604698516,15,CCCn1cc[n+](C)c1.[Br-],3706,271.6999999
269.61,5.6069044,15,CCCn1cc[n+](C)c1.[Br-],3707,272.3000001
269.77,5.60653709,15,CCCn1cc[n+](C)c1.[Br-],3708,272.1999999
272.05,5.609471795,15,CCCn1cc[n+](C)c1.[Br-],3709,272.9999999
274.59,5.612763076,15,CCCn1cc[n+](C)c1.[Br-],3710,273.8999999
277.13,5.615315493,15,CCCn1cc[n+](C)c1.[Br-],3711,274.5999999
279.67,5.617861412,15,CCCn1cc[n+](C)c1.[Br-],3712,275.3
282.22,5.620763119,15,CCCn1cc[n+](C)c1.[Br-],3713,276.1
284.76,5.624017506,15,CCCn1cc[n+](C)c1.[Br-],3714,276.9999999
287.31,5.62690143,15,CCCn1cc[n+](C)c1.[Br-],3715,277.7999999
289.86,5.629777061,15,CCCn1cc[n+](C)c1.[Br-],3716,278.5999999
292.42,5.633002293,15,CCCn1cc[n+](C)c1.[Br-],3717,279.5000001
294.97,5.636217155,15,CCCn1cc[n+](C)c1.[Br-],3718,280.4
297.52,5.63906616,15,CCCn1cc[n+](C)c1.[Br-],3719,281.2
300.09,5.642261618,15,CCCn1cc[n+](C)c1.[Br-],3720,282.1
302.65,5.645446898,15,CCCn1cc[n+](C)c1.[Br-],3721,283.0000001
305.21,5.648269765,15,CCCn1cc[n+](C)c1.[Br-],3722,283.8000001
307.77,5.651435994,15,CCCn1cc[n+](C)c1.[Br-],3723,284.6999999
310.34,5.654942309,15,CCCn1cc[n+](C)c1.[Br-],3724,285.6999999
312.44,5.6563414,15,CCCn1cc[n+](C)c1.[Br-],3725,286.1
315.01,5.659830587,15,CCCn1cc[n+](C)c1.[Br-],3726,287.1
317.56,5.66296048,15,CCCn1cc[n+](C)c1.[Br-],3727,288
320.1,5.666080607,15,CCCn1cc[n+](C)c1.[Br-],3728,288.8999999
322.63,5.668845905,15,CCCn1cc[n+](C)c1.[Br-],3729,289.7000001
325.17,5.672291808,15,CCCn1cc[n+](C)c1.[Br-],3730,290.7000001
327.71,5.675383,15,CCCn1cc[n+](C)c1.[Br-],3731,291.6
330.24,5.678464667,15,CCCn1cc[n+](C)c1.[Br-],3732,292.5000001
332.78,5.681536866,15,CCCn1cc[n+](C)c1.[Br-],3733,293.4000001
335.3,5.685279003,15,CCCn1cc[n+](C)c1.[Br-],3734,294.5
337.83,5.68833037,15,CCCn1cc[n+](C)c1.[Br-],3735,295.4
340.36,5.690359454,15,CCCn1cc[n+](C)c1.[Br-],3736,295.9999999
342.88,5.693395382,15,CCCn1cc[n+](C)c1.[Br-],3737,296.9000001
345.4,5.69675786,15,CCCn1cc[n+](C)c1.[Br-],3738,297.9000001
347.92,5.699774453,15,CCCn1cc[n+](C)c1.[Br-],3739,298.7999999
350.44,5.702448252,15,CCCn1cc[n+](C)c1.[Br-],3740,299.6000001
352.95,5.70511492,15,CCCn1cc[n+](C)c1.[Br-],3741,300.4
355.46,5.708438286,15,CCCn1cc[n+](C)c1.[Br-],3742,301.3999999
357.97,5.711419902,15,CCCn1cc[n+](C)c1.[Br-],3743,302.3000001
359.15,5.712742216,15,CCCn1cc[n+](C)c1.[Br-],3744,302.7
360.47,5.714392654,15,CCCn1cc[n+](C)c1.[Br-],3745,303.2000001
361.69,5.719327686,15,CCCn1cc[n+](C)c1.[Br-],3746,304.7
362.97,5.719327686,15,CCCn1cc[n+](C)c1.[Br-],3747,304.7
364.23,5.722931293,15,CCCn1cc[n+](C)c1.[Br-],3748,305.7999998
366.73,5.721949779,15,CCCn1cc[n+](C)c1.[Br-],3749,305.5000001
321.52,6.66440902,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3750,783.9999997
322.12,6.406879986,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3751,606
322.72,6.359573869,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3752,578.0000002
323.33,6.361302478,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3753,579.0000002
323.93,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3754,580.0000003
324.53,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3755,580.0000003
325.13,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3756,580.0000003
325.73,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3757,580.0000003
326.33,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3758,580.0000003
326.93,6.363028104,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3759,580.0000003
327.53,6.364750757,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3760,581.0000001
329.93,6.366470448,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3761,582.0000002
330.53,6.366470448,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3762,582.0000002
331.13,6.368187186,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3763,582.9999998
331.73,6.368187186,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3764,582.9999998
332.33,6.368187186,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3765,582.9999998
332.93,6.369900983,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3766,584.0000001
333.53,6.369900983,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3767,584.0000001
334.13,6.369900983,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3768,584.0000001
334.73,6.371611847,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3769,584.9999999
335.33,6.371611847,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3770,584.9999999
335.93,6.37331979,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3771,586.0000002
336.53,6.37331979,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3772,586.0000002
337.13,6.37502482,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3773,587.0000001
337.73,6.37502482,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3774,587.0000001
338.33,6.37502482,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3775,587.0000001
338.93,6.376726948,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3776,588.0000001
339.53,6.376726948,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3777,588.0000001
340.13,6.376726948,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3778,588.0000001
340.73,6.376726948,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3779,588.0000001
341.33,6.378426184,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3780,589.0000002
341.93,6.378426184,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3781,589.0000002
342.538,6.378426184,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3782,589.0000002
343.13,6.378426184,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3783,589.0000002
343.73,6.378426184,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3784,589.0000002
344.33,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3785,590.0000001
344.93,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3786,590.0000001
345.53,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3787,590.0000001
346.13,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3788,590.0000001
346.73,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3789,590.0000001
347.33,6.380122537,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3790,590.0000001
347.93,6.381816017,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3791,590.9999998
348.53,6.381816017,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3792,590.9999998
349.13,6.381816017,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3793,590.9999998
349.73,6.381816017,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3794,590.9999998
350.33,6.383506635,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3795,592.0000001
350.93,6.383506635,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3796,592.0000001
351.53,6.383506635,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3797,592.0000001
352.13,6.385194399,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3798,593
352.73,6.385194399,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3799,593
353.33,6.385194399,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3800,593
353.93,6.385194399,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3801,593
354.53,6.386879319,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3802,593.9999998
355.13,6.386879319,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3803,593.9999998
355.73,6.386879319,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3804,593.9999998
356.33,6.386879319,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3805,593.9999998
356.93,6.388561406,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3806,595.0000003
357.53,6.388561406,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3807,595.0000003
358.13,6.388561406,16,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3808,595.0000003
