IL,IL SMILES,T/K,d_kg m-3,P/bar,Normalized SMILES,RANDOM
16,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,957.0,1,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,106
16,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,950.0,1,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,107
16,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,943.0,1,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,108
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,1333.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,109
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1324.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,110
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1315.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,111
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1306.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,112
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1297.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,113
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1288.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,114
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1279.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,115
17,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1270.0,1,CCN(C)c1c(N(C)CC)[c+]1N(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,116
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,293.15,1023.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,117
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,303.15,1017.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,118
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,313.15,1010.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,119
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,323.15,1004.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,120
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,333.15,998.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,121
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,343.15,992.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,122
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,353.15,986.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,123
18,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,363.15,980.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.N#C[N-]C#N,124
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,1308.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,125
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1299.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,126
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1291.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,127
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1282.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,128
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1273.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,129
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1264.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,130
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1256.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,131
19,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1247.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,132
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,278.15,1016.38,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,133
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,283.15,1013.27,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,134
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,288.15,1010.14,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,135
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,293.15,1007.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,136
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,298.15,1003.91,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,137
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,303.15,1000.79,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,138
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,308.15,997.7,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,139
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,313.15,994.62,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,140
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,318.15,991.55,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,141
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,323.15,988.5,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,142
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,328.15,985.46,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,143
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,333.15,982.43,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,144
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,338.15,979.41,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,145
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,343.15,976.41,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,146
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,348.15,973.4,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,147
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,353.15,970.42,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,148
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,293.15,1010.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,149
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,303.15,1004.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,150
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,313.15,998.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,151
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,323.15,992.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,152
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,333.15,985.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,153
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,343.15,979.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,154
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,353.15,973.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,155
20,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,363.15,967.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N,156
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,1273.41,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,157
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1269.05,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,158
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,1264.7,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,159
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1260.36,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,160
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,1256.04,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,161
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1251.73,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,162
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,1247.43,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,163
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1243.16,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,164
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,1238.89,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,165
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1234.64,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,166
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,1230.42,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,167
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1226.19,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,168
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,1277.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,169
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1269.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,170
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1260.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,171
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1251.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,172
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1243.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,173
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1234.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,174
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1226.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,175
21,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1217.0,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,176
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,293.15,1045.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,177
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,303.15,1039.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,178
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,313.15,1032.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,179
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,323.15,1025.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,180
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,333.15,1019.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,181
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,343.15,1013.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,182
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,353.15,1007.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,183
22,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,363.15,1001.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.N#C[N-]C#N,184
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,1356.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,185
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1346.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,186
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1337.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,187
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1328.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,188
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1319.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,189
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1309.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,190
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1301.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,191
23,CCCN(C)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1292.0,1,CCCN(C)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,192
24,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1287.0,1,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,193
24,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1279.0,1,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,194
24,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1271.0,1,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,195
24,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1262.0,1,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,196
24,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1254.0,1,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,197
25,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,333.15,951.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,198
25,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,343.15,945.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,199
25,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,353.15,939.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,200
25,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,363.15,933.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.N#C[N-]C#N,201
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,1196.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,202
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,1188.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,203
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,1179.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,204
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,1171.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,205
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,1163.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,206
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,1155.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,207
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,1147.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,208
26,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,1139.0,1,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,209
